Orthogroup	Heliconius_erato_lativitta	Vanessa_cardui
OG0004407	HEL_010994-RA	Vcard_DToL05190-RA
OG0004408	HEL_002692-RA, HEL_002693-RA	Vcard_DToL01184-RA
OG0004409	HEL_001429-RA, HEL_001428-RA	Vcard_DToL02252-RA
OG0004410	HEL_010996-RA	Vcard_DToL05187-RA
OG0004411	HEL_010989-RA	Vcard_DToL05185-RA
OG0004412	HEL_010988-RA	Vcard_DToL05184-RA
OG0004414	HEL_010605-RA	Vcard_DToL07479-RA
OG0004415	HEL_012231-RA	Vcard_DToL09251-RA
OG0004417	HEL_005475-RA	Vcard_DToL03040-RA
OG0004418	HEL_001438-RA	Vcard_DToL02240-RA
OG0004419	HEL_013460-RA	Vcard_DToL15472-RA
OG0004420	HEL_012383-RA	Vcard_DToL10369-RA
OG0004421	HEL_001440-RA	Vcard_DToL02236-RA
OG0004422	HEL_001441-RA	Vcard_DToL02235-RA
OG0004423	HEL_006837-RA	Vcard_DToL15648-RA
OG0004424	HEL_000955-RA	Vcard_DToL12173-RA
OG0004425	HEL_001442-RA	Vcard_DToL02232-RA
OG0004426	HEL_008288-RA	Vcard_DToL08153-RA
OG0004428	HEL_008287-RA	Vcard_DToL08154-RA
OG0004431	HEL_001323-RA	Vcard_DToL02375-RA
OG0004432	HEL_007022-RA	Vcard_DToL00544-RA
OG0004433	HEL_008181-RA	Vcard_DToL13727-RA
OG0004434	HEL_003870-RA	Vcard_DToL14370-RA
OG0004435	HEL_000959-RA	Vcard_DToL12158-RA
OG0004436	HEL_003873-RA	Vcard_DToL14366-RA
OG0004437	HEL_012381-RA	Vcard_DToL10365-RA, Vcard_DToL10364-RA
OG0004438	HEL_000339-RA	Vcard_DToL13937-RA
OG0004439	HEL_003875-RA	Vcard_DToL14363-RA
OG0004440	HEL_003878-RA, HEL_003877-RA	Vcard_DToL14359-RA
OG0004441	HEL_003076-RA	Vcard_DToL05753-RA
OG0004442	HEL_007156-RA	Vcard_DToL00636-RA
OG0004443	HEL_013583-RA	Vcard_DToL12578-RA
OG0004444	HEL_003882-RA	Vcard_DToL14355-RA, Vcard_DToL14356-RA
OG0004445	HEL_003063-RA	Vcard_DToL05767-RA
OG0004446	HEL_005942-RA	Vcard_DToL17228-RA
OG0004447	HEL_013582-RA	Vcard_DToL12577-RA
OG0004448	HEL_011524-RA	Vcard_DToL13822-RA
OG0004449	HEL_003060-RA	Vcard_DToL05771-RA
OG0004452	HEL_010622-RA	Vcard_DToL07503-RA
OG0004453	HEL_003109-RA, HEL_003112-RA	Vcard_DToL05709-RA
OG0004454	HEL_005936-RA	Vcard_DToL17217-RA
OG0004455	HEL_005467-RA	Vcard_DToL03054-RA
OG0004456	HEL_003885-RA	Vcard_DToL14349-RA
OG0004457	HEL_000971-RA	Vcard_DToL12132-RA
OG0004458	HEL_013566-RA	Vcard_DToL12563-RA
OG0004459	HEL_010626-RA	Vcard_DToL07507-RA
OG0004460	HEL_005466-RA	Vcard_DToL03057-RA
OG0004462	HEL_001308-RA, HEL_001309-RA	Vcard_DToL02402-RA
OG0004463	HEL_004387-RA	Vcard_DToL03815-RA, Vcard_DToL03814-RA
OG0004464	HEL_001307-RA	Vcard_DToL02403-RA
OG0004465	HEL_008123-RA, HEL_008122-RA	Vcard_DToL13799-RA
OG0004466	HEL_010984-RA	Vcard_DToL05178-RA
OG0004467	HEL_004403-RA	Vcard_DToL03833-RA
OG0004468	HEL_012456-RA	Vcard_DToL10942-RA
OG0004469	HEL_012587-RA	Vcard_DToL09223-RA
OG0004470	HEL_005465-RA	Vcard_DToL03058-RA
OG0004472	HEL_001299-RA, HEL_001298-RA	Vcard_DToL02416-RA
OG0004473	HEL_013383-RA	Vcard_DToL08228-RA
OG0004474	HEL_006801-RA	Vcard_DToL01435-RA
OG0004476	HEL_005463-RA	Vcard_DToL03059-RA
OG0004477	HEL_005918-RA	Vcard_DToL17178-RA
OG0004478	HEL_014423-RA	Vcard_DToL15610-RA
OG0004479	HEL_012000-RA	Vcard_DToL12552-RA
OG0004480	HEL_003908-RA	Vcard_DToL14318-RA
OG0004481	HEL_001012-RA	Vcard_DToL12090-RA
OG0004482	HEL_012006-RA	Vcard_DToL12543-RA
OG0004483	HEL_003914-RA	Vcard_DToL14307-RA, Vcard_DToL14309-RA
OG0004484	HEL_007040-RA	Vcard_DToL00575-RA
OG0004486	HEL_006814-RA	Vcard_DToL01461-RA
OG0004487	HEL_006815-RA	Vcard_DToL01463-RA
OG0004488	HEL_012008-RA	Vcard_DToL12538-RA
OG0004489	HEL_012018-RA	Vcard_DToL12536-RA
OG0004490	HEL_003919-RA	Vcard_DToL14303-RA
OG0004491	HEL_005905-RA	Vcard_DToL17162-RA
OG0004492	HEL_000947-RA	Vcard_DToL12181-RA
OG0004493	HEL_005903-RA	Vcard_DToL17160-RA
OG0004494	HEL_013369-RA, HEL_013370-RA	Vcard_DToL08216-RA
OG0004495	HEL_005902-RA	Vcard_DToL17159-RA
OG0004496	HEL_007211-RA	Vcard_DToL10069-RA
OG0004497	HEL_013436-RA	Vcard_DToL04526-RA
OG0004498	HEL_010656-RA	Vcard_DToL07543-RA
OG0004499	HEL_008609-RA, HEL_008608-RA	Vcard_DToL10905-RA
OG0004501	HEL_009777-RA	Vcard_DToL11916-RA
OG0004502	HEL_009776-RA, HEL_001054-RA	Vcard_DToL11915-RA
OG0004503	HEL_013366-RA	Vcard_DToL08213-RA
OG0004505	HEL_006257-RA	Vcard_DToL06764-RA
OG0004506	HEL_006256-RA	Vcard_DToL06763-RA
OG0004507	HEL_001287-RA, HEL_001282-RA	Vcard_DToL02434-RA
OG0004508	HEL_003795-RA	Vcard_DToL14441-RA
OG0004510	HEL_003798-RA, HEL_003797-RA	Vcard_DToL14440-RA
OG0004511	HEL_012610-RA	Vcard_DToL09209-RA
OG0004512	HEL_003148-RA	Vcard_DToL05663-RA
OG0004513	HEL_014169-RA	Vcard_DToL08196-RA
OG0004514	HEL_014611-RA, HEL_013431-RA	Vcard_DToL04536-RA
OG0004515	HEL_014172-RA, HEL_014171-RA	Vcard_DToL08194-RA
OG0004516	HEL_012620-RA	Vcard_DToL09197-RA, Vcard_DToL09196-RA
OG0004517	HEL_003152-RA, HEL_003150-RA	Vcard_DToL05661-RA
OG0004518	HEL_001275-RA, HEL_001276-RA	Vcard_DToL02446-RA
OG0004519	HEL_000076-RA, HEL_000075-RA	Vcard_DToL05335-RA
OG0004520	HEL_013429-RA, HEL_014609-RA	Vcard_DToL04541-RA
OG0004521	HEL_014176-RA	Vcard_DToL08190-RA
OG0004523	HEL_007047-RA	Vcard_DToL00582-RA
OG0004524	HEL_011590-RA	Vcard_DToL08474-RA
OG0004525	HEL_012615-RA	Vcard_DToL09205-RA
OG0004526	HEL_003160-RA	Vcard_DToL05653-RA
OG0004527	HEL_012614-RA	Vcard_DToL09208-RA
OG0004528	HEL_014269-RA, HEL_014268-RA	Vcard_DToL10325-RA
OG0004529	HEL_013426-RA	Vcard_DToL04546-RA
OG0004530	HEL_014284-RA, HEL_014283-RA	Vcard_DToL10319-RA
OG0004531	HEL_005893-RA	Vcard_DToL17146-RA
OG0004532	HEL_012958-RA	Vcard_DToL15684-RA
OG0004533	HEL_008613-RA	Vcard_DToL10904-RA
OG0004534	HEL_012955-RA, HEL_012956-RA	Vcard_DToL15685-RA
OG0004535	HEL_007196-RA	Vcard_DToL10057-RA
OG0004536	HEL_014126-RA	Vcard_DToL06937-RA
OG0004538	HEL_002937-RA	Vcard_DToL01475-RA
OG0004539	HEL_007052-RA	Vcard_DToL00589-RA
OG0004540	HEL_014289-RA	Vcard_DToL10311-RA, Vcard_DToL10310-RA
OG0004541	HEL_014132-RA, HEL_014133-RA	Vcard_DToL06958-RA
OG0004542	HEL_012626-RA	Vcard_DToL09184-RA
OG0004543	HEL_012946-RA	Vcard_DToL15693-RA
OG0004544	HEL_001267-RA	Vcard_DToL02479-RA
OG0004545	HEL_001266-RA	Vcard_DToL02482-RA
OG0004546	HEL_012940-RA	Vcard_DToL15701-RA
OG0004547	HEL_005887-RA	Vcard_DToL17136-RA
OG0004548	HEL_012942-RA	Vcard_DToL15697-RA
OG0004549	HEL_001264-RA	Vcard_DToL02485-RA, Vcard_DToL02484-RA
OG0004550	HEL_005884-RA	Vcard_DToL17132-RA
OG0004551	HEL_011597-RA	Vcard_DToL08462-RA
OG0004552	HEL_011598-RA	Vcard_DToL08461-RA
OG0004553	HEL_014184-RA, HEL_014181-RA, HEL_014182-RA	Vcard_DToL08186-RA
OG0004555	HEL_009765-RA, HEL_009764-RA	Vcard_DToL11902-RA
OG0004556	HEL_009763-RA	Vcard_DToL11903-RA, Vcard_DToL11901-RA
OG0004557	HEL_000106-RA, HEL_000105-RA	Vcard_DToL05314-RA
OG0004559	HEL_003164-RA	Vcard_DToL05648-RA
OG0004560	HEL_008139-RA	Vcard_DToL13780-RA
OG0004561	HEL_008141-RA	Vcard_DToL13777-RA
OG0004562	HEL_011517-RA, HEL_011518-RA	Vcard_DToL04560-RA
OG0004563	HEL_005926-RA	Vcard_DToL17208-RA
OG0004564	HEL_001260-RA	Vcard_DToL02487-RA
OG0004565	HEL_007058-RA	Vcard_DToL00599-RA, Vcard_DToL00600-RA
OG0004566	HEL_008145-RA	Vcard_DToL13774-RA, Vcard_DToL13773-RA
OG0004568	HEL_014139-RA, HEL_014137-RA	Vcard_DToL06956-RA
OG0004570	HEL_007076-RA	Vcard_DToL00700-RA
OG0004571	HEL_014144-RA	Vcard_DToL06954-RA
OG0004572	HEL_011514-RA	Vcard_DToL04571-RA
OG0004573	HEL_012933-RA	Vcard_DToL15709-RA
OG0004576	HEL_007401-RA	Vcard_DToL04459-RA
OG0004577	HEL_008644-RA	Vcard_DToL10874-RA
OG0004579	HEL_008251-RA	Vcard_DToL08170-RA
OG0004580	HEL_009823-RA	Vcard_DToL11887-RA
OG0004581	HEL_001249-RA	Vcard_DToL02507-RA
OG0004582	HEL_007073-RA	Vcard_DToL00703-RA
OG0004583	HEL_001248-RA	Vcard_DToL02508-RA
OG0004584	HEL_011618-RA	Vcard_DToL08444-RA
OG0004585	HEL_003173-RA	Vcard_DToL05641-RA
OG0004586	HEL_006199-RA	Vcard_DToL06948-RA, Vcard_DToL06947-RA
OG0004587	HEL_007071-RA	Vcard_DToL00706-RA
OG0004588	HEL_006202-RA	Vcard_DToL06945-RA
OG0004591	HEL_006206-RA	Vcard_DToL06961-RA
OG0004595	HEL_012033-RA	Vcard_DToL12515-RA
OG0004596	HEL_006215-RA	Vcard_DToL06970-RA
OG0004597	HEL_011928-RA	Vcard_DToL09151-RA
OG0004598	HEL_011493-RA	Vcard_DToL04591-RA
OG0004599	HEL_011492-RA	Vcard_DToL04592-RA, Vcard_DToL04593-RA
OG0004600	HEL_005438-RA	Vcard_DToL02822-RA, Vcard_DToL02821-RA
OG0004601	HEL_008624-RA	Vcard_DToL10891-RA
OG0004602	HEL_005439-RA	Vcard_DToL02823-RA
OG0004603	HEL_011933-RA	Vcard_DToL09146-RA
OG0004604	HEL_005441-RA	Vcard_DToL02826-RA
OG0004606	HEL_010302-RA	Vcard_DToL07585-RA
OG0004607	HEL_000130-RA, HEL_000131-RA	Vcard_DToL05280-RA
OG0004608	HEL_012025-RA	Vcard_DToL12524-RA
OG0004609	HEL_003189-RA	Vcard_DToL05624-RA
OG0004610	HEL_006625-RA, HEL_006623-RA	Vcard_DToL01707-RA
OG0004611	HEL_011473-RA	Vcard_DToL04614-RA
OG0004612	HEL_001230-RA	Vcard_DToL02530-RA
OG0004613	HEL_008292-RA, HEL_008290-RA	Vcard_DToL08151-RA
OG0004614	HEL_006222-RA	Vcard_DToL06979-RA
OG0004615	HEL_007275-RA	Vcard_DToL10148-RA
OG0004616	HEL_003192-RA	Vcard_DToL05620-RA
OG0004617	HEL_010416-RA	Vcard_DToL00733-RA
OG0004618	HEL_005868-RA	Vcard_DToL17104-RA
OG0004619	HEL_001226-RA	Vcard_DToL02535-RA
OG0004620	HEL_011623-RA	Vcard_DToL08436-RA
OG0004621	HEL_011463-RA, HEL_011462-RA	Vcard_DToL04623-RA
OG0004622	HEL_010305-RA	Vcard_DToL07587-RA
OG0004623	HEL_004414-RA	Vcard_DToL03862-RA, Vcard_DToL03861-RA
OG0004624	HEL_006237-RA	Vcard_DToL06993-RA
OG0004626	HEL_004417-RA	Vcard_DToL03868-RA
OG0004627	HEL_008566-RA	Vcard_DToL15738-RA
OG0004628	HEL_004418-RA	Vcard_DToL03869-RA
OG0004630	HEL_004420-RA	Vcard_DToL03870-RA
OG0004631	HEL_010306-RA	Vcard_DToL07590-RA
OG0004632	HEL_004421-RA	Vcard_DToL03871-RA
OG0004633	HEL_012892-RA, HEL_012891-RA	Vcard_DToL10275-RA
OG0004634	HEL_010046-RA	Vcard_DToL08290-RA
OG0004635	HEL_001210-RA, HEL_001211-RA	Vcard_DToL02554-RA
OG0004637	HEL_005448-RA	Vcard_DToL02833-RA, Vcard_DToL03849-RA
OG0004638	HEL_006643-RA	Vcard_DToL01686-RA
OG0004639	HEL_009840-RA, HEL_009839-RA	Vcard_DToL11870-RA
OG0004640	HEL_008564-RA	Vcard_DToL15742-RA
OG0004641	HEL_005450-RA	Vcard_DToL02835-RA
OG0004643	HEL_010043-RA	Vcard_DToL08295-RA
OG0004644	HEL_006645-RA	Vcard_DToL01683-RA
OG0004646	HEL_013072-RA	Vcard_DToL10270-RA
OG0004648	HEL_006647-RA	Vcard_DToL01680-RA
OG0004649	HEL_011460-RA	Vcard_DToL04625-RA
OG0004650	HEL_010329-RA	Vcard_DToL07607-RA, Vcard_DToL07606-RA
OG0004651	HEL_011959-RA	Vcard_DToL09111-RA
OG0004652	HEL_010403-RA	Vcard_DToL00758-RA
OG0004653	HEL_001202-RA	Vcard_DToL02569-RA, Vcard_DToL02568-RA
OG0004654	HEL_003209-RA	Vcard_DToL05610-RA
OG0004655	HEL_004434-RA	Vcard_DToL03888-RA, Vcard_DToL03889-RA
OG0004656	HEL_005456-RA	Vcard_DToL03068-RA
OG0004657	HEL_000148-RA	Vcard_DToL05263-RA
OG0004658	HEL_011455-RA, HEL_011454-RA	Vcard_DToL04633-RA
OG0004659	HEL_008562-RA, HEL_008563-RA	Vcard_DToL15745-RA
OG0004660	HEL_004436-RA	Vcard_DToL03891-RA
OG0004661	HEL_011450-RA	Vcard_DToL04639-RA
OG0004662	HEL_008561-RA	Vcard_DToL15747-RA
OG0004663	HEL_001191-RA	Vcard_DToL02581-RA
OG0004664	HEL_011444-RA	Vcard_DToL04643-RA
OG0004665	HEL_012266-RA	Vcard_DToL11100-RA
OG0004666	HEL_008321-RA	Vcard_DToL08108-RA, Vcard_DToL08109-RA
OG0004669	HEL_008322-RA	Vcard_DToL08105-RA
OG0004670	HEL_007282-RA	Vcard_DToL10154-RA
OG0004671	HEL_011438-RA, HEL_011441-RA	Vcard_DToL04649-RA
OG0004672	HEL_001187-RA	Vcard_DToL02584-RA
OG0004673	HEL_008547-RA	Vcard_DToL15756-RA
OG0004675	HEL_008545-RA	Vcard_DToL15757-RA
OG0004676	HEL_011423-RA	Vcard_DToL04659-RA
OG0004677	HEL_011421-RA	Vcard_DToL04663-RA
OG0004678	HEL_008329-RA	Vcard_DToL08094-RA, Vcard_DToL08091-RA
OG0004679	HEL_006655-RA	Vcard_DToL01659-RA
OG0004680	HEL_006658-RA	Vcard_DToL01657-RA
OG0004681	HEL_008330-RA	Vcard_DToL08090-RA
OG0004683	HEL_010323-RA	Vcard_DToL07604-RA
OG0004684	HEL_014599-RA	Vcard_DToL11839-RA
OG0004684	HEL_014600-RA	Vcard_DToL11838-RA
OG0004685	HEL_009590-RA	Vcard_DToL07032-RA
OG0004687	HEL_009589-RA	Vcard_DToL07031-RA
OG0004688	HEL_014601-RA, HEL_014602-RA	Vcard_DToL11834-RA
OG0004689	HEL_011416-RA	Vcard_DToL04670-RA
OG0004690	HEL_008537-RA	Vcard_DToL15770-RA
OG0004691	HEL_006661-RA	Vcard_DToL01654-RA
OG0004692	HEL_006663-RA	Vcard_DToL01651-RA
OG0004693	HEL_003225-RA	Vcard_DToL05598-RA
OG0004694	HEL_006664-RA	Vcard_DToL01650-RA
OG0004695	HEL_004450-RA, HEL_004451-RA	Vcard_DToL03903-RA
OG0004696	HEL_006668-RA	Vcard_DToL01648-RA
OG0004697	HEL_006670-RA, HEL_006669-RA	Vcard_DToL01647-RA
OG0004699	HEL_010342-RA, HEL_010341-RA	Vcard_DToL07622-RA
OG0004700	HEL_000157-RA, HEL_000156-RA	Vcard_DToL05247-RA
OG0004701	HEL_011414-RA, HEL_001957-RA	Vcard_DToL04674-RA
OG0004702	HEL_006676-RA	Vcard_DToL01632-RA
OG0004704	HEL_006677-RA	Vcard_DToL01631-RA
OG0004705	HEL_004453-RA	Vcard_DToL03905-RA
OG0004706	HEL_003227-RA	Vcard_DToL05596-RA
OG0004707	HEL_011980-RA	Vcard_DToL09079-RA, Vcard_DToL09080-RA
OG0004708	HEL_011982-RA	Vcard_DToL09076-RA
OG0004710	HEL_010352-RA	Vcard_DToL07631-RA
OG0004711	HEL_004460-RA	Vcard_DToL03913-RA
OG0004713	HEL_008348-RA	Vcard_DToL08071-RA, Vcard_DToL08070-RA
OG0004714	HEL_001168-RA	Vcard_DToL02603-RA
OG0004715	HEL_010392-RA	Vcard_DToL00775-RA
OG0004717	HEL_008509-RA	Vcard_DToL15803-RA
OG0004718	HEL_006691-RA	Vcard_DToL01302-RA
OG0004720	HEL_000192-RA, HEL_000193-RA	Vcard_DToL05210-RA
OG0004721	HEL_010390-RA	Vcard_DToL00777-RA
OG0004722	HEL_010389-RA	Vcard_DToL00778-RA
OG0004723	HEL_004462-RA	Vcard_DToL03916-RA
OG0004724	HEL_012860-RA	Vcard_DToL04691-RA
OG0004725	HEL_006693-RA	Vcard_DToL01307-RA
OG0004727	HEL_006704-RA, HEL_006705-RA	Vcard_DToL01313-RA
OG0004730	HEL_003315-RA	Vcard_DToL05477-RA
OG0004731	HEL_003313-RA	Vcard_DToL05479-RA
OG0004732	HEL_008425-RA	Vcard_DToL08274-RA
OG0004733	HEL_001145-RA	Vcard_DToL02633-RA
OG0004734	HEL_006711-RA	Vcard_DToL01320-RA
OG0004737	HEL_008421-RA	Vcard_DToL08269-RA
OG0004738	HEL_010400-RA	Vcard_DToL00763-RA
OG0004740	HEL_008412-RA	Vcard_DToL08001-RA
OG0004741	HEL_011665-RA	Vcard_DToL08383-RA
OG0004743	HEL_013119-RA	Vcard_DToL02644-RA
OG0004744	HEL_013114-RA	Vcard_DToL02648-RA
OG0004745	HEL_011655-RA	Vcard_DToL08395-RA
OG0004746	HEL_003297-RA	Vcard_DToL05502-RA
OG0004747	HEL_003296-RA	Vcard_DToL05503-RA
OG0004749	HEL_003295-RA	Vcard_DToL05504-RA
OG0004751	HEL_000207-RA, HEL_000211-RA	Vcard_DToL05204-RA
OG0004752	HEL_003288-RA, HEL_003287-RA	Vcard_DToL05516-RA
OG0004753	HEL_013110-RA	Vcard_DToL02652-RA, Vcard_DToL02651-RA
OG0004754	HEL_012819-RA	Vcard_DToL04730-RA
OG0004755	HEL_008396-RA	Vcard_DToL08020-RA
OG0004757	HEL_008394-RA, HEL_008395-RA	Vcard_DToL08021-RA
OG0004758	HEL_012823-RA	Vcard_DToL04727-RA
OG0004759	HEL_008384-RA	Vcard_DToL08035-RA
OG0004760	HEL_003271-RA, HEL_003270-RA	Vcard_DToL05537-RA
OG0004761	HEL_008382-RA, HEL_008381-RA, HEL_008383-RA, HEL_008380-RA	Vcard_DToL08036-RA
OG0004762	HEL_003269-RA, HEL_003268-RA	Vcard_DToL05538-RA
OG0004763	HEL_006735-RA	Vcard_DToL01349-RA
OG0004764	HEL_008370-RA	Vcard_DToL08044-RA
OG0004765	HEL_003265-RA	Vcard_DToL05546-RA
OG0004766	HEL_003264-RA	Vcard_DToL05548-RA
OG0004768	HEL_006739-RA	Vcard_DToL01355-RA
OG0004769	HEL_003251-RA	Vcard_DToL05561-RA
OG0004770	HEL_003245-RA	Vcard_DToL05567-RA
OG0004771	HEL_011636-RA	Vcard_DToL08427-RA
OG0004772	HEL_008459-RA	Vcard_DToL15860-RA
OG0004773	HEL_008458-RA, HEL_008457-RA	Vcard_DToL15862-RA
OG0004775	HEL_007157-RA	Vcard_DToL00639-RA
OG0004776	HEL_008443-RA, HEL_008444-RA	Vcard_DToL15883-RA
OG0004777	HEL_013420-RA	Vcard_DToL02677-RA
OG0004778	HEL_007158-RA	Vcard_DToL00641-RA
OG0004779	HEL_008438-RA, HEL_008439-RA, HEL_008440-RA, HEL_008437-RA	Vcard_DToL15877-RA
OG0004780	HEL_003229-RA, HEL_003230-RA, HEL_003231-RA	Vcard_DToL05589-RA
OG0004782	HEL_007111-RA	Vcard_DToL00655-RA
OG0004783	HEL_007119-RA	Vcard_DToL00660-RA
OG0004784	HEL_007106-RA	Vcard_DToL00661-RA
OG0004785	HEL_007101-RA	Vcard_DToL00666-RA
OG0004786	HEL_006772-RA, HEL_006773-RA	Vcard_DToL01394-RA
OG0004787	HEL_002927-RA, HEL_002925-RA	Vcard_DToL01495-RA
OG0004788	HEL_007093-RA	Vcard_DToL00684-RA
OG0004789	HEL_007092-RA	Vcard_DToL00685-RA
OG0004790	HEL_007091-RA	Vcard_DToL00686-RA
OG0004791	HEL_007089-RA	Vcard_DToL00688-RA
OG0004792	HEL_003560-RA	Vcard_DToL09593-RA
OG0004793	HEL_004671-RA	Vcard_DToL16996-RA
OG0004794	HEL_001454-RA	Vcard_DToL02220-RA
OG0004796	HEL_012968-RA, HEL_012969-RA	Vcard_DToL18663-RA
OG0004797	HEL_006607-RA	Vcard_DToL13237-RA
OG0004798	HEL_011386-RA	Vcard_DToL17624-RA
OG0004799	HEL_001273-RA	Vcard_DToL02467-RA, Vcard_DToL02447-RA, Vcard_DToL02457-RA, Vcard_DToL02459-RA, Vcard_DToL02463-RA, Vcard_DToL02451-RA
OG0004800	HEL_006510-RA	Vcard_DToL13388-RA
OG0004803	HEL_005885-RA	Vcard_DToL17133-RA
OG0004804	HEL_012771-RA	Vcard_DToL13207-RA, Vcard_DToL13206-RA
OG0004805	HEL_013402-RA	Vcard_DToL02693-RA
OG0004806	HEL_007252-RA, HEL_007250-RA	Vcard_DToL10112-RA
OG0004807	HEL_006806-RA	Vcard_DToL01443-RA
OG0004808	HEL_008912-RA, HEL_008909-RA, HEL_008908-RA	Vcard_DToL11356-RA
OG0004812	HEL_006299-RA	Vcard_DToL06754-RA
OG0004813	HEL_012307-RA, HEL_012309-RA, HEL_012308-RA	Vcard_DToL11136-RA
OG0004814	HEL_011633-RA	Vcard_DToL08429-RA
OG0004815	HEL_004477-RA	Vcard_DToL03930-RA
OG0004816	HEL_010510-RA	Vcard_DToL09029-RA
OG0004817	HEL_005398-RA	Vcard_DToL16788-RA
OG0004818	HEL_007415-RA	Vcard_DToL04438-RA
OG0004819	HEL_006114-RA	Vcard_DToL07341-RA
OG0004820	HEL_000434-RA	Vcard_DToL14058-RA
OG0004820	HEL_000433-RA	Vcard_DToL14057-RA
OG0004821	HEL_014158-RA	Vcard_DToL03792-RA
OG0004822	HEL_004455-RA	Vcard_DToL03907-RA
OG0004824	HEL_012232-RA	Vcard_DToL09250-RA
OG0004825	HEL_012235-RA, HEL_012234-RA	Vcard_DToL09247-RA
OG0004826	HEL_013753-RA, HEL_013752-RA	Vcard_DToL11050-RA
OG0004827	HEL_007658-RA	Vcard_DToL04875-RA
OG0004828	HEL_001564-RA	Vcard_DToL02080-RA
OG0004829	HEL_002743-RA	Vcard_DToL01225-RA
OG0004830	HEL_007370-RA	Vcard_DToL04511-RA
OG0004831	HEL_003136-RA	Vcard_DToL05679-RA, Vcard_DToL05678-RA
OG0004832	HEL_003159-RA	Vcard_DToL05654-RA, Vcard_DToL05652-RA
OG0004839	HEL_000119-RA	Vcard_DToL05291-RA
OG0004849	HEL_011824-RA	Vcard_DToL16085-RA
OG0004850	HEL_000835-RA	Vcard_DToL12335-RA
OG0004851	HEL_013234-RA	Vcard_DToL00008-RA
OG0004852	HEL_000445-RA	Vcard_DToL14069-RA
OG0004853	HEL_011823-RA	Vcard_DToL16084-RA
OG0004854	HEL_001908-RA, HEL_001913-RA	Vcard_DToL15282-RA
OG0004855	HEL_010477-RA	Vcard_DToL09063-RA
OG0004856	HEL_000446-RA	Vcard_DToL14071-RA
OG0004857	HEL_005067-RA	Vcard_DToL14949-RA
OG0004859	HEL_005363-RA	Vcard_DToL03306-RA
OG0004860	HEL_001907-RA, HEL_001912-RA	Vcard_DToL15283-RA
OG0004861	HEL_005367-RA	Vcard_DToL16840-RA
OG0004862	HEL_001910-RA	Vcard_DToL15286-RA
OG0004863	HEL_010471-RA	Vcard_DToL00432-RA
OG0004864	HEL_007725-RA	Vcard_DToL07043-RA
OG0004865	HEL_011850-RA	Vcard_DToL16120-RA
OG0004866	HEL_007348-RA	Vcard_DToL09979-RA
OG0004867	HEL_004079-RA	Vcard_DToL17849-RA
OG0004868	HEL_002224-RA	Vcard_DToL06341-RA
OG0004869	HEL_001901-RA	Vcard_DToL15288-RA
OG0004871	HEL_001694-RA	Vcard_DToL01908-RA
OG0004872	HEL_007347-RA	Vcard_DToL09978-RA
OG0004873	HEL_005369-RA	Vcard_DToL16837-RA
OG0004874	HEL_007656-RA	Vcard_DToL04874-RA
OG0004875	HEL_005358-RA	Vcard_DToL03298-RA
OG0004876	HEL_012501-RA	Vcard_DToL13138-RA
OG0004877	HEL_003425-RA	Vcard_DToL16768-RA
OG0004878	HEL_004481-RA	Vcard_DToL00430-RA
OG0004879	HEL_007339-RA	Vcard_DToL09974-RA
OG0004880	HEL_004165-RA	Vcard_DToL17901-RA
OG0004881	HEL_008065-RA	Vcard_DToL06838-RA
OG0004883	HEL_011009-RA	Vcard_DToL10602-RA
OG0004884	HEL_007338-RA	Vcard_DToL09973-RA
OG0004885	HEL_005356-RA	Vcard_DToL03297-RA
OG0004886	HEL_002228-RA	Vcard_DToL06333-RA
OG0004887	HEL_007654-RA	Vcard_DToL04871-RA
OG0004888	HEL_012505-RA	Vcard_DToL13130-RA
OG0004889	HEL_007334-RA	Vcard_DToL09970-RA
OG0004890	HEL_007746-RA	Vcard_DToL07158-RA
OG0004891	HEL_003494-RA	Vcard_DToL09683-RA
OG0004892	HEL_008067-RA	Vcard_DToL06835-RA
OG0004894	HEL_014066-RA	Vcard_DToL13608-RA
OG0004895	HEL_012508-RA	Vcard_DToL13127-RA
OG0004896	HEL_009697-RA	Vcard_DToL00128-RA
OG0004897	HEL_000692-RA	Vcard_DToL12483-RA
OG0004898	HEL_010481-RA	Vcard_DToL09059-RA
OG0004899	HEL_007642-RA	Vcard_DToL04866-RA
OG0004900	HEL_011016-RA	Vcard_DToL10616-RA
OG0004901	HEL_009464-RA	Vcard_DToL03999-RA
OG0004902	HEL_005349-RA	Vcard_DToL03288-RA
OG0004904	HEL_003488-RA	Vcard_DToL09689-RA
OG0004906	HEL_012679-RA	Vcard_DToL18488-RA
OG0004907	HEL_002188-RA	Vcard_DToL17346-RA
OG0004908	HEL_009687-RA	Vcard_DToL00114-RA
OG0004909	HEL_008071-RA	Vcard_DToL06826-RA
OG0004910	HEL_001892-RA	Vcard_DToL15297-RA
OG0004911	HEL_001891-RA	Vcard_DToL15298-RA
OG0004912	HEL_011018-RA	Vcard_DToL10618-RA
OG0004913	HEL_002189-RA	Vcard_DToL17348-RA
OG0004914	HEL_002190-RA	Vcard_DToL17349-RA
OG0004915	HEL_011019-RA	Vcard_DToL10619-RA
OG0004916	HEL_007637-RA	Vcard_DToL04859-RA
OG0004917	HEL_012682-RA	Vcard_DToL18353-RA
